time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2021-11-10 11:8:24.6390,-0.805,0.758,-0.537,5.17,-15.12,0.25,1.15,3.21,-4.19
2021-11-10 11:8:24.6480,-0.744,0.72,-0.49,5.11,-14.97,-0.27,1.31,3.31,-4.05
2021-11-10 11:8:24.6580,-0.683,0.685,-0.44,5.01,-14.79,-0.7,1.58,3.79,-3.76
2021-11-10 11:8:24.6690,-0.609,0.664,-0.393,4.94,-14.61,-1.16,1.58,3.79,-3.76
2021-11-10 11:8:24.6790,-0.555,0.664,-0.347,4.71,-14.48,-1.57,1.7,4.07,-3.58
2021-11-10 11:8:24.6880,-0.491,0.671,-0.309,4.64,-14.58,-1.94,1.89,4.47,-3.24
2021-11-10 11:8:24.6980,-0.43,0.681,-0.277,4.56,-14.73,-2.23,1.89,4.47,-3.24
2021-11-10 11:8:24.7090,-0.364,0.677,-0.25,4.45,-14.96,-2.42,1.96,4.55,-3.1
2021-11-10 11:8:24.7190,-0.28,0.659,-0.236,4.32,-15.05,-2.53,1.98,4.55,-2.98
2021-11-10 11:8:24.7290,-0.182,0.612,-0.234,4.03,-15.03,-2.53,1.97,4.48,-2.88
2021-11-10 11:8:24.7380,-0.076,0.566,-0.228,3.57,-14.72,-2.37,1.89,4.4,-2.81
2021-11-10 11:8:24.7490,0.024,0.544,-0.21,2.97,-14.25,-2.16,1.79,4.33,-2.76
2021-11-10 11:8:24.7580,0.143,0.515,-0.195,2.38,-13.99,-2.08,1.69,4.25,-2.71
2021-11-10 11:8:24.7680,0.255,0.491,-0.194,1.73,-13.75,-2.01,1.58,4.14,-2.62
2021-11-10 11:8:24.7780,0.331,0.485,-0.184,0.87,-13.45,-1.8,1.49,4.02,-2.46
2021-11-10 11:8:24.7880,0.402,0.485,-0.165,0.38,-13.3,-1.61,1.43,3.98,-2.22
2021-11-10 11:8:24.7980,0.471,0.479,-0.14,-0.02,-13.29,-1.51,1.42,4.05,-1.88
2021-11-10 11:8:24.8080,0.54,0.464,-0.111,-0.44,-13.23,-1.45,1.55,4.14,-1.45
2021-11-10 11:8:24.8180,0.596,0.428,-0.096,-0.92,-13.14,-1.43,1.78,4.13,-0.92
2021-11-10 11:8:24.8280,0.638,0.406,-0.072,-1.37,-12.87,-1.29,2.0,4.09,-0.38
2021-11-10 11:8:24.8390,0.643,0.384,-0.036,-1.76,-12.63,-1.11,2.14,4.14,0.13
2021-11-10 11:8:24.8480,0.626,0.367,-0.018,-1.92,-12.48,-1.07,2.15,4.28,0.61
2021-11-10 11:8:24.8580,0.595,0.36,0.006,-1.83,-12.35,-0.96,2.08,4.5,1.09
2021-11-10 11:8:24.8680,0.567,0.355,0.043,-1.64,-12.33,-0.74,2.04,4.8,1.57
2021-11-10 11:8:24.8790,0.528,0.329,0.066,-1.48,-12.39,-0.72,2.11,4.98,2.06
2021-11-10 11:8:24.8890,0.465,0.311,0.136,-1.37,-12.32,-0.55,2.34,5.03,2.53
2021-11-10 11:8:24.8980,0.391,0.305,0.217,-1.09,-12.16,-0.6,2.66,5.02,2.94
2021-11-10 11:8:24.9080,0.297,0.312,0.317,-0.73,-12.18,-0.99,2.98,4.99,3.28
2021-11-10 11:8:24.9190,0.185,0.295,0.461,-0.26,-12.26,-1.37,3.21,5.07,3.57
2021-11-10 11:8:24.9270,0.084,0.271,0.572,0.38,-12.32,-2.26,3.19,5.22,3.81
2021-11-10 11:8:24.9380,-0.026,0.278,0.694,0.93,-12.03,-3.1,2.95,5.35,3.99
2021-11-10 11:8:24.9480,-0.12,0.257,0.825,1.47,-12.07,-3.79,2.62,5.43,4.15
2021-11-10 11:8:24.9580,-0.196,0.238,0.888,1.95,-11.96,-4.88,2.25,5.32,4.26
2021-11-10 11:8:24.9680,-0.271,0.233,0.928,2.18,-11.7,-5.52,1.92,4.98,4.32
2021-11-10 11:8:24.9780,-0.351,0.224,0.961,2.38,-11.58,-5.74,1.7,4.5,4.32
2021-11-10 11:8:24.9880,-0.419,0.217,0.972,2.6,-11.43,-6.0,1.52,4.02,4.27
2021-11-10 11:8:24.9980,-0.478,0.215,0.997,2.82,-11.29,-6.05,1.35,3.69,4.23
2021-11-10 11:8:25.0070,-0.532,0.188,0.997,2.91,-11.15,-6.19,1.12,3.48,4.24
2021-11-10 11:8:25.0170,-0.575,0.144,0.985,2.97,-10.92,-6.29,0.81,3.32,4.29
2021-11-10 11:8:25.0280,-0.623,0.118,0.962,2.92,-10.35,-6.22,0.48,3.15,4.34
2021-11-10 11:8:25.0380,-0.663,0.104,0.958,2.9,-9.91,-6.07,0.19,2.97,4.38
2021-11-10 11:8:25.0480,-0.695,0.124,0.929,2.84,-9.56,-6.06,-0.04,2.76,4.4
2021-11-10 11:8:25.0580,-0.722,0.166,0.889,2.73,-9.47,-6.01,-0.29,2.52,4.44
2021-11-10 11:8:25.0680,-0.779,0.18,0.873,2.52,-9.66,-5.77,-0.49,1.81,4.72
2021-11-10 11:8:25.0780,-0.859,0.169,0.855,2.54,-9.76,-5.62,-0.55,1.81,4.72
2021-11-10 11:8:25.0880,-0.984,0.181,0.859,2.82,-9.45,-5.62,-0.42,0.89,4.97
2021-11-10 11:8:25.0970,-1.127,0.171,0.893,3.44,-9.21,-5.6,-0.34,0.61,5.0
2021-11-10 11:8:25.1080,-1.262,0.138,0.937,4.46,-9.02,-5.93,-0.34,0.61,5.0
2021-11-10 11:8:25.1170,-1.394,0.171,0.989,5.44,-8.34,-6.37,-0.37,0.5,4.96
2021-11-10 11:8:25.1280,-1.499,0.196,1.017,6.41,-8.12,-6.95,-0.81,0.55,4.9
2021-11-10 11:8:25.1370,-1.588,0.184,1.035,7.24,-8.18,-7.43,-0.81,0.55,4.9
2021-11-10 11:8:25.1480,-1.678,0.184,1.04,7.82,-7.8,-7.68,-1.09,0.51,4.92
2021-11-10 11:8:25.1580,-1.78,0.143,1.044,8.39,-7.43,-7.93,-1.35,0.42,4.95
2021-11-10 11:8:25.1680,-1.884,0.083,1.041,9.07,-6.85,-8.04,-1.61,0.4,4.97
2021-11-10 11:8:25.1770,-1.973,0.019,1.009,9.85,-5.93,-8.21,-2.3,0.65,4.9
2021-11-10 11:8:25.1880,-2.039,-0.041,0.959,10.54,-4.93,-8.14,-2.3,0.65,4.9
2021-11-10 11:8:25.1970,-2.084,-0.088,0.887,11.07,-3.95,-7.9,-2.71,0.84,4.82
2021-11-10 11:8:25.2070,-2.118,-0.116,0.804,11.35,-3.07,-7.47,-3.09,0.96,4.72
2021-11-10 11:8:25.2170,-2.166,-0.093,0.734,11.54,-2.32,-6.86,-3.39,0.92,4.54
2021-11-10 11:8:25.2270,-2.21,-0.056,0.667,11.79,-1.99,-6.32,-3.59,0.75,4.24
2021-11-10 11:8:25.2370,-2.237,-0.038,0.613,12.16,-2.04,-5.81,-3.7,0.54,3.85
2021-11-10 11:8:25.2480,-2.223,-0.081,0.547,12.37,-1.99,-5.38,-3.74,0.34,3.43
2021-11-10 11:8:25.2580,-2.156,-0.183,0.472,12.41,-1.61,-4.9,-3.78,0.17,3.03
2021-11-10 11:8:25.2670,-2.091,-0.246,0.395,11.79,-0.45,-4.25,-3.88,0.08,2.72
2021-11-10 11:8:25.2770,-2.063,-0.254,0.246,11.08,0.58,-3.64,-4.16,-0.01,2.56
2021-11-10 11:8:25.2870,-2.103,-0.186,0.09,10.57,1.11,-2.53,-4.61,-0.09,2.5
2021-11-10 11:8:25.2980,-2.166,-0.101,-0.038,10.66,0.91,-0.96,-5.1,-0.01,2.47
2021-11-10 11:8:25.3060,-2.206,-0.023,-0.18,11.3,0.28,0.27,-5.5,0.26,2.39
2021-11-10 11:8:25.3170,-2.202,0.02,-0.319,11.74,-0.31,1.52,-5.71,0.69,2.22
2021-11-10 11:8:25.3270,-2.14,0.013,-0.483,11.9,-0.72,2.74,-5.62,1.11,1.86
2021-11-10 11:8:25.3360,-2.022,-0.021,-0.653,11.48,-0.68,4.1,-5.2,1.32,1.34
2021-11-10 11:8:25.3470,-1.861,-0.067,-0.827,10.53,-0.3,5.62,-4.55,1.1,0.72
2021-11-10 11:8:25.3560,-1.715,-0.107,-0.966,9.06,0.15,7.26,-3.81,0.45,0.12
2021-11-10 11:8:25.3660,-1.612,-0.121,-1.039,7.51,0.6,8.79,-3.16,-0.34,-0.33
2021-11-10 11:8:25.3760,-1.565,-0.105,-1.045,6.32,0.79,9.84,-2.67,-0.95,-0.61
2021-11-10 11:8:25.3870,-1.541,-0.083,-1.023,5.67,0.68,10.21,-2.36,-1.18,-0.72
2021-11-10 11:8:25.3970,-1.515,-0.071,-0.994,5.39,0.38,10.15,-2.17,-1.03,-0.7
2021-11-10 11:8:25.4070,-1.475,-0.07,-0.97,5.18,0.15,9.96,-2.01,-0.62,-0.63
2021-11-10 11:8:25.4170,-1.414,-0.07,-0.954,4.84,0.05,9.7,-1.8,-0.13,-0.58
2021-11-10 11:8:25.4270,-1.335,-0.076,-0.942,4.34,-0.01,9.5,-1.52,0.27,-0.58
2021-11-10 11:8:25.4370,-1.26,-0.077,-0.923,3.61,-0.03,9.32,-1.16,0.49,-0.64
2021-11-10 11:8:25.4460,-1.187,-0.074,-0.884,2.85,-0.06,9.13,-0.79,0.55,-0.74
2021-11-10 11:8:25.4560,-1.121,-0.075,-0.839,2.14,-0.17,8.75,-0.45,0.51,-0.83
2021-11-10 11:8:25.4660,-1.068,-0.078,-0.77,1.46,-0.25,8.28,-0.18,0.45,-0.9
2021-11-10 11:8:25.4760,-1.025,-0.087,-0.694,0.91,-0.32,7.66,0.02,0.44,-0.92
2021-11-10 11:8:25.4870,-0.992,-0.096,-0.612,0.46,-0.34,6.86,0.15,0.5,-0.9
2021-11-10 11:8:25.4960,-0.951,-0.095,-0.539,-0.24,-0.38,5.2,0.23,0.7,-0.82
2021-11-10 11:8:25.5070,-0.918,-0.099,-0.479,-0.24,-0.38,5.2,0.23,0.7,-0.82
2021-11-10 11:8:25.5170,-0.876,-0.106,-0.426,-0.94,-0.45,3.88,0.2,0.83,-0.72
2021-11-10 11:8:25.5260,-0.844,-0.111,-0.385,-0.94,-0.45,3.88,0.2,0.83,-0.72
2021-11-10 11:8:25.5360,-0.824,-0.118,-0.343,-1.3,-0.47,3.37,0.17,0.85,-0.67
2021-11-10 11:8:25.5460,-0.81,-0.124,-0.296,-1.51,-0.47,2.89,0.13,0.85,-0.62
2021-11-10 11:8:25.5570,-0.805,-0.13,-0.257,-1.66,-0.46,2.36,0.08,0.82,-0.57
2021-11-10 11:8:25.5670,-0.809,-0.133,-0.226,-1.72,-0.45,1.87,0.03,0.75,-0.49
2021-11-10 11:8:25.5770,-0.818,-0.143,-0.191,-1.72,-0.46,1.47,-0.02,0.66,-0.41
2021-11-10 11:8:25.5870,-0.823,-0.152,-0.177,-1.62,-0.43,1.08,-0.1,0.54,-0.36
2021-11-10 11:8:25.5960,-0.832,-0.159,-0.165,-1.55,-0.35,0.79,-0.19,0.41,-0.33
2021-11-10 11:8:25.6060,-0.833,-0.167,-0.148,-1.47,-0.32,0.69,-0.24,0.3,-0.31
2021-11-10 11:8:25.6160,-0.828,-0.174,-0.146,-1.4,-0.25,0.46,-0.25,0.21,-0.28
2021-11-10 11:8:25.6260,-0.822,-0.178,-0.139,-1.43,-0.21,0.4,-0.22,0.13,-0.25
2021-11-10 11:8:25.6360,-0.824,-0.182,-0.138,-1.49,-0.18,0.33,-0.18,0.09,-0.21
2021-11-10 11:8:25.6460,-0.832,-0.193,-0.131,-1.5,-0.16,0.29,-0.12,0.1,-0.14
2021-11-10 11:8:25.6550,-0.851,-0.195,-0.126,-1.44,-0.08,0.23,-0.04,0.14,-0.07
2021-11-10 11:8:25.6660,-0.87,-0.195,-0.119,-1.3,-0.01,0.15,0.04,0.2,-0.0
2021-11-10 11:8:25.6760,-0.882,-0.197,-0.113,-1.08,-0.03,0.07,0.11,0.27,0.04
2021-11-10 11:8:25.6860,-0.894,-0.189,-0.11,-0.95,0.01,-0.02,0.15,0.31,0.09
2021-11-10 11:8:25.6960,-0.9,-0.179,-0.111,-0.83,-0.03,-0.09,0.19,0.3,0.13
2021-11-10 11:8:25.7060,-0.901,-0.174,-0.115,-0.74,-0.11,-0.11,0.21,0.22,0.14
2021-11-10 11:8:25.7160,-0.906,-0.169,-0.115,-0.73,-0.17,-0.09,0.23,-0.11,0.12
2021-11-10 11:8:25.7270,-0.915,-0.164,-0.113,-0.7,-0.2,-0.06,0.23,-0.11,0.12
2021-11-10 11:8:25.7350,-0.925,-0.163,-0.103,-0.62,-0.25,-0.05,0.24,-0.27,0.1
2021-11-10 11:8:25.7460,-0.935,-0.165,-0.09,-0.53,-0.27,-0.08,0.26,-0.36,0.09
2021-11-10 11:8:25.7560,-0.949,-0.168,-0.081,-0.44,-0.25,-0.18,0.26,-0.39,0.09
2021-11-10 11:8:25.7660,-0.959,-0.171,-0.066,-0.32,-0.21,-0.22,0.26,-0.33,0.11
2021-11-10 11:8:25.7760,-0.966,-0.175,-0.059,-0.21,-0.18,-0.32,0.25,-0.23,0.12
2021-11-10 11:8:25.7860,-0.966,-0.182,-0.052,-0.14,-0.13,-0.41,0.22,-0.08,0.14
2021-11-10 11:8:25.7960,-0.964,-0.185,-0.053,-0.11,-0.05,-0.47,0.19,0.07,0.15
2021-11-10 11:8:25.8060,-0.956,-0.192,-0.061,-0.12,0.0,-0.51,0.17,0.16,0.15
2021-11-10 11:8:25.8160,-0.948,-0.188,-0.069,-0.18,0.07,-0.46,0.17,0.15,0.16
2021-11-10 11:8:25.8260,-0.945,-0.185,-0.084,-0.28,0.1,-0.39,0.16,-0.12,0.15
2021-11-10 11:8:25.8360,-0.953,-0.182,-0.089,-0.33,0.05,-0.25,0.16,-0.12,0.15
2021-11-10 11:8:25.8460,-0.963,-0.177,-0.09,-0.29,0.06,-0.12,0.09,-0.31,0.16
2021-11-10 11:8:25.8560,-0.974,-0.176,-0.096,-0.2,0.02,-0.1,0.09,-0.31,0.16
2021-11-10 11:8:25.8660,-0.984,-0.174,-0.103,-0.11,0.02,-0.03,0.04,-0.35,0.16
2021-11-10 11:8:25.8750,-0.993,-0.179,-0.1,0.0,0.01,0.09,0.01,-0.35,0.16
2021-11-10 11:8:25.8860,-0.999,-0.183,-0.102,0.07,0.05,0.11,-0.02,-0.28,0.14
2021-11-10 11:8:25.8950,-0.999,-0.19,-0.104,0.15,0.12,0.14,-0.05,-0.17,0.12
2021-11-10 11:8:25.9050,-0.996,-0.196,-0.112,0.15,0.27,0.21,-0.03,0.07,0.07
2021-11-10 11:8:25.9140,-0.989,-0.192,-0.119,0.15,0.27,0.21,-0.03,0.07,0.07
2021-11-10 11:8:25.9250,-0.981,-0.183,-0.131,0.09,0.26,0.28,0.05,0.09,0.06
2021-11-10 11:8:25.9360,-0.971,-0.173,-0.146,0.02,0.19,0.36,0.06,0.01,0.06
2021-11-10 11:8:25.9450,-0.963,-0.161,-0.166,-0.08,0.1,0.5,0.06,-0.08,0.06
2021-11-10 11:8:25.9550,-0.968,-0.154,-0.181,-0.17,-0.01,0.68,0.06,-0.08,0.06
2021-11-10 11:8:25.9650,-0.986,-0.158,-0.174,-0.18,-0.09,0.88,0.08,-0.15,0.09
2021-11-10 11:8:25.9760,-0.999,-0.167,-0.16,-0.04,-0.09,0.91,0.12,-0.14,0.1
2021-11-10 11:8:25.9860,-1.01,-0.174,-0.147,0.11,0.01,0.78,0.17,-0.08,0.1
2021-11-10 11:8:25.9950,-1.016,-0.18,-0.131,0.22,0.09,0.67,0.21,0.01,0.08
2021-11-10 11:8:26.0050,-1.009,-0.183,-0.122,0.31,0.15,0.51,0.24,0.09,0.04
2021-11-10 11:8:26.0160,-1.0,-0.182,-0.117,0.28,0.2,0.39,0.25,0.12,-0.01
2021-11-10 11:8:26.0250,-0.99,-0.177,-0.111,0.19,0.2,0.33,0.25,0.1,-0.03
2021-11-10 11:8:26.0350,-0.981,-0.172,-0.104,0.1,0.15,0.26,0.24,0.04,-0.06
2021-11-10 11:8:26.0440,-0.981,-0.168,-0.097,0.01,0.1,0.22,0.21,-0.02,-0.07
2021-11-10 11:8:26.0550,-0.98,-0.164,-0.091,-0.03,0.04,0.13,0.17,-0.07,-0.07
2021-11-10 11:8:26.0650,-0.981,-0.168,-0.081,-0.02,0.0,0.09,0.11,-0.07,-0.06
2021-11-10 11:8:26.0740,-0.982,-0.171,-0.08,-0.03,0.0,-0.01,0.04,-0.05,-0.04
2021-11-10 11:8:26.0850,-0.987,-0.173,-0.066,-0.02,0.04,-0.03,0.01,0.03,-0.01
2021-11-10 11:8:26.0950,-0.982,-0.177,-0.067,0.03,0.06,-0.12,0.01,0.11,0.0
2021-11-10 11:8:26.1050,-0.979,-0.181,-0.076,0.01,0.09,-0.23,0.01,0.17,0.01
2021-11-10 11:8:26.1140,-0.974,-0.18,-0.072,-0.02,0.14,-0.13,0.03,0.19,0.01
2021-11-10 11:8:26.1250,-0.968,-0.181,-0.078,-0.07,0.14,-0.17,0.04,0.2,0.0
2021-11-10 11:8:26.1350,-0.967,-0.174,-0.085,-0.13,0.15,-0.16,0.03,0.17,0.01
2021-11-10 11:8:26.1450,-0.966,-0.17,-0.091,-0.15,0.12,-0.11,0.03,0.09,-0.0
2021-11-10 11:8:26.1560,-0.967,-0.172,-0.099,-0.16,0.05,-0.04,0.02,-0.01,-0.02
2021-11-10 11:8:26.1650,-0.972,-0.17,-0.1,-0.16,0.06,0.03,0.01,-0.09,-0.03
2021-11-10 11:8:26.1750,-0.976,-0.17,-0.096,-0.12,0.05,0.1,0.01,-0.12,-0.02
2021-11-10 11:8:26.1860,-0.981,-0.174,-0.095,-0.08,0.03,0.07,0.0,-0.1,-0.02
2021-11-10 11:8:26.1940,-0.982,-0.177,-0.094,-0.03,0.06,0.06,-0.02,0.02,-0.0
2021-11-10 11:8:26.2050,-0.979,-0.18,-0.094,0.0,0.1,0.04,-0.02,0.02,-0.0
2021-11-10 11:8:26.2150,-0.981,-0.179,-0.089,-0.02,0.13,0.04,-0.02,0.09,0.0
2021-11-10 11:8:26.2250,-0.978,-0.173,-0.09,-0.03,0.15,0.01,-0.01,0.15,0.01
2021-11-10 11:8:26.2340,-0.975,-0.172,-0.101,-0.02,0.09,-0.05,-0.01,0.16,0.01
2021-11-10 11:8:26.2450,-0.971,-0.17,-0.101,-0.06,0.07,0.02,-0.01,0.16,0.01
2021-11-10 11:8:26.2540,-0.97,-0.164,-0.1,-0.1,0.06,0.06,-0.01,0.16,0.01
2021-11-10 11:8:26.2650,-0.969,-0.158,-0.111,-0.12,0.02,0.02,-0.02,0.06,0.0
2021-11-10 11:8:26.2740,-0.964,-0.159,-0.119,-0.12,-0.06,0.08,-0.02,0.06,0.0
2021-11-10 11:8:26.2840,-0.96,-0.162,-0.119,-0.16,-0.06,0.18,-0.02,-0.02,-0.01
2021-11-10 11:8:26.2940,-0.96,-0.164,-0.12,-0.2,-0.04,0.21,0.01,-0.07,-0.01
2021-11-10 11:8:26.3050,-0.963,-0.166,-0.117,-0.23,-0.02,0.23,0.03,-0.08,-0.02
2021-11-10 11:8:26.3150,-0.957,-0.169,-0.111,-0.19,0.01,0.21,0.03,-0.05,-0.02
2021-11-10 11:8:26.3250,-0.953,-0.172,-0.112,-0.21,0.02,0.16,0.02,0.01,-0.03
2021-11-10 11:8:26.3350,-0.953,-0.168,-0.111,-0.28,0.06,0.14,0.02,0.06,-0.02
2021-11-10 11:8:26.3440,-0.953,-0.162,-0.108,-0.29,0.05,0.13,0.01,0.1,0.01
2021-11-10 11:8:26.3540,-0.945,-0.165,-0.108,-0.28,-0.02,0.1,0.0,0.14,0.03
2021-11-10 11:8:26.3640,-0.942,-0.167,-0.103,-0.33,-0.02,0.08,-0.02,0.19,0.06
2021-11-10 11:8:26.3750,-0.935,-0.169,-0.107,-0.38,0.02,0.02,-0.04,0.25,0.08
2021-11-10 11:8:26.3840,-0.928,-0.17,-0.11,-0.43,0.05,-0.01,-0.07,0.29,0.1
2021-11-10 11:8:26.3950,-0.921,-0.168,-0.112,-0.5,0.09,0.01,-0.09,0.31,0.12
2021-11-10 11:8:26.4040,-0.913,-0.165,-0.118,-0.57,0.09,-0.01,-0.1,0.3,0.12
2021-11-10 11:8:26.4140,-0.913,-0.161,-0.123,-0.64,0.08,0.0,-0.09,0.29,0.11
2021-11-10 11:8:26.4250,-0.92,-0.153,-0.124,-0.68,0.05,0.04,-0.07,0.29,0.1
2021-11-10 11:8:26.4350,-0.92,-0.148,-0.127,-0.62,-0.01,0.03,-0.06,0.3,0.1
2021-11-10 11:8:26.4440,-0.916,-0.144,-0.129,-0.59,-0.06,0.01,-0.04,0.31,0.1
2021-11-10 11:8:26.4550,-0.921,-0.135,-0.128,-0.63,-0.08,0.02,-0.03,0.32,0.11
2021-11-10 11:8:26.4650,-0.919,-0.131,-0.124,-0.6,-0.14,-0.02,-0.02,0.33,0.14
2021-11-10 11:8:26.4750,-0.914,-0.133,-0.121,-0.58,-0.19,-0.08,-0.03,0.37,0.19
2021-11-10 11:8:26.4840,-0.91,-0.135,-0.114,-0.63,-0.17,-0.14,-0.03,0.37,0.19
2021-11-10 11:8:26.4950,-0.902,-0.139,-0.109,-0.67,-0.13,-0.24,-0.11,0.49,0.23
2021-11-10 11:8:26.5040,-0.893,-0.14,-0.104,-0.72,-0.07,-0.35,-0.11,0.49,0.23
2021-11-10 11:8:26.5140,-0.889,-0.136,-0.098,-0.83,-0.01,-0.45,-0.17,0.57,0.24
2021-11-10 11:8:26.5240,-0.874,-0.135,-0.091,-0.85,-0.02,-0.56,-0.25,0.65,0.27
2021-11-10 11:8:26.5340,-0.858,-0.137,-0.087,-0.95,-0.01,-0.7,-0.31,0.71,0.3
2021-11-10 11:8:26.5440,-0.842,-0.138,-0.078,-1.11,0.04,-0.82,-0.35,0.72,0.35
2021-11-10 11:8:26.5540,-0.823,-0.132,-0.067,-1.24,0.11,-0.96,-0.39,0.71,0.4
2021-11-10 11:8:26.5640,-0.814,-0.131,-0.059,-1.44,0.12,-1.15,-0.44,0.67,0.46
2021-11-10 11:8:26.5730,-0.799,-0.136,-0.039,-1.54,0.14,-1.27,-0.46,0.6,0.52
2021-11-10 11:8:26.5840,-0.788,-0.138,-0.018,-1.66,0.23,-1.49,-0.48,0.54,0.58
2021-11-10 11:8:26.5940,-0.788,-0.134,0.005,-1.81,0.35,-1.77,-0.5,0.45,0.66
2021-11-10 11:8:26.6040,-0.796,-0.139,0.052,-1.8,0.39,-1.99,-0.68,0.37,0.75
2021-11-10 11:8:26.6140,-0.833,-0.141,0.103,-1.5,0.63,-2.98,-0.68,0.37,0.75
2021-11-10 11:8:26.6250,-0.85,-0.138,0.15,-1.5,0.63,-2.98,-0.88,0.4,0.77
2021-11-10 11:8:26.6340,-0.91,-0.139,0.197,-1.28,0.7,-3.49,-1.13,0.43,0.83
2021-11-10 11:8:26.6440,-0.973,-0.121,0.24,-0.89,0.82,-4.0,-1.37,0.44,0.92
2021-11-10 11:8:26.6540,-1.03,-0.093,0.244,-0.2,0.86,-4.5,-1.65,-0.14,1.06
2021-11-10 11:8:26.6640,-1.095,-0.094,0.238,0.34,0.72,-4.71,-1.65,-0.14,1.06
2021-11-10 11:8:26.6740,-1.179,-0.122,0.261,0.96,0.74,-4.59,-1.65,-0.73,1.08
2021-11-10 11:8:26.6830,-1.283,-0.17,0.328,1.62,1.06,-4.56,-1.59,-1.23,1.08
2021-11-10 11:8:26.6930,-1.396,-0.227,0.374,2.59,1.61,-4.98,-1.63,-1.5,1.05
2021-11-10 11:8:26.7040,-1.505,-0.294,0.431,3.64,2.26,-5.37,-1.81,-1.51,0.97
2021-11-10 11:8:26.7130,-1.614,-0.348,0.509,4.72,3.03,-5.71,-2.07,-1.22,0.88
2021-11-10 11:8:26.7230,-1.721,-0.359,0.565,5.76,3.75,-6.33,-2.35,-0.72,0.81
2021-11-10 11:8:26.7330,-1.814,-0.329,0.583,6.83,4.17,-6.95,-2.67,-0.17,0.73
2021-11-10 11:8:26.7440,-1.901,-0.299,0.55,7.8,4.08,-7.26,-3.02,0.24,0.62
2021-11-10 11:8:26.7530,-1.981,-0.254,0.486,8.68,3.87,-7.15,-3.34,0.35,0.45
2021-11-10 11:8:26.7640,-2.054,-0.196,0.405,9.5,3.6,-6.58,-3.59,0.18,0.2
2021-11-10 11:8:26.7730,-2.145,-0.139,0.316,10.22,3.12,-5.82,-3.74,-0.21,-0.13
2021-11-10 11:8:26.7850,-2.25,-0.109,0.241,11.01,2.55,-4.86,-3.81,-0.63,-0.5
2021-11-10 11:8:26.7940,-2.335,-0.116,0.169,12.04,2.09,-3.94,-3.85,-0.85,-0.91
2021-11-10 11:8:26.8030,-2.41,-0.096,0.094,12.91,2.02,-3.14,-4.06,-0.17,-1.81
2021-11-10 11:8:26.8140,-2.469,-0.047,0.011,13.66,1.85,-2.36,-4.06,-0.17,-1.81
2021-11-10 11:8:26.8240,-2.471,0.048,-0.103,14.33,1.32,-1.55,-4.17,0.56,-2.18
2021-11-10 11:8:26.8330,-2.452,0.187,-0.259,14.55,0.4,-0.69,-4.22,1.18,-2.47
2021-11-10 11:8:26.8430,-2.415,0.314,-0.415,14.42,-1.02,0.64,-4.1,1.42,-2.71
2021-11-10 11:8:26.8530,-2.378,0.372,-0.549,14.13,-2.65,2.07,-3.79,1.31,-2.96
2021-11-10 11:8:26.8640,-2.364,0.392,-0.655,13.76,-3.7,3.36,-3.4,1.02,-3.23
2021-11-10 11:8:26.8730,-2.385,0.379,-0.696,13.53,-4.3,4.44,-3.0,0.87,-3.48
2021-11-10 11:8:26.8840,-2.38,0.36,-0.709,13.68,-4.59,4.99,-2.64,1.05,-3.7
2021-11-10 11:8:26.8930,-2.312,0.393,-0.783,13.88,-4.66,4.95,-2.45,1.43,-3.98
2021-11-10 11:8:26.9030,-2.219,0.438,-0.856,13.5,-5.15,5.25,-2.36,1.83,-4.28
2021-11-10 11:8:26.9130,-2.102,0.522,-0.916,12.77,-5.93,5.84,-2.23,2.05,-4.59
2021-11-10 11:8:26.9230,-2.005,0.598,-0.963,11.84,-6.99,6.2,-2.0,2.04,-4.86
2021-11-10 11:8:26.9320,-1.933,0.659,-0.966,10.94,-8.26,6.54,-1.67,1.93,-5.03
2021-11-10 11:8:26.9440,-1.869,0.703,-0.956,10.37,-9.26,6.52,-1.3,1.81,-5.13
2021-11-10 11:8:26.9530,-1.804,0.697,-0.943,9.93,-10.24,6.24,-0.99,1.82,-5.16
2021-11-10 11:8:26.9630,-1.728,0.688,-0.94,9.58,-10.75,5.92,-0.8,1.97,-5.17
2021-11-10 11:8:26.9730,-1.633,0.703,-0.938,9.16,-11.01,5.65,-0.64,2.39,-5.31
2021-11-10 11:8:26.9840,-1.52,0.725,-0.963,8.62,-11.47,5.4,-0.64,2.39,-5.31
2021-11-10 11:8:26.9930,-1.395,0.766,-1.002,7.92,-12.06,5.32,-0.57,2.4,-5.46
2021-11-10 11:8:27.0020,-1.28,0.819,-1.032,7.12,-12.74,5.49,-0.26,1.97,-5.77
2021-11-10 11:8:27.0130,-1.207,0.863,-1.009,6.31,-13.64,5.7,-0.26,1.97,-5.77
2021-11-10 11:8:27.0230,-1.146,0.866,-0.954,5.87,-14.48,5.57,0.04,1.79,-5.79
2021-11-10 11:8:27.0340,-1.08,0.841,-0.912,5.71,-15.05,5.0,0.39,1.74,-5.7
2021-11-10 11:8:27.0420,-1.006,0.795,-0.867,5.54,-15.2,4.46,0.72,1.81,-5.55
2021-11-10 11:8:27.0530,-0.94,0.746,-0.805,5.29,-15.16,4.03,1.03,2.04,-5.33
2021-11-10 11:8:27.0640,-0.861,0.726,-0.735,5.1,-14.91,3.47,1.3,2.42,-5.1
