time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2021-11-10 11:7:06.0410,0.19,0.966,-0.026,-0.04,-19.77,3.88,3.2,-2.53,-6.21
2021-11-10 11:7:06.0530,0.32,0.911,-0.008,-0.98,-18.9,3.87,2.92,-2.52,-5.59
2021-11-10 11:7:06.0620,0.466,0.851,0.021,-1.73,-18.14,3.86,2.65,-2.46,-5.03
2021-11-10 11:7:06.0730,0.593,0.782,0.037,-2.59,-17.47,3.86,2.42,-2.35,-4.5
2021-11-10 11:7:06.0820,0.7,0.728,0.047,-3.49,-16.62,3.74,2.2,-2.2,-4.0
2021-11-10 11:7:06.0920,0.802,0.675,0.071,-4.17,-15.88,3.83,2.0,-2.03,-3.53
2021-11-10 11:7:06.1020,0.881,0.635,0.095,-4.86,-15.21,3.73,1.85,-1.92,-3.1
2021-11-10 11:7:06.1130,0.942,0.611,0.118,-5.41,-14.58,3.59,1.72,-1.85,-2.68
2021-11-10 11:7:06.1220,0.995,0.586,0.146,-5.78,-14.16,3.44,1.58,-1.78,-2.27
2021-11-10 11:7:06.1320,1.052,0.562,0.169,-6.08,-13.79,3.24,1.43,-1.67,-1.87
2021-11-10 11:7:06.1430,1.115,0.532,0.188,-6.42,-13.44,3.03,1.25,-1.54,-1.49
2021-11-10 11:7:06.1530,1.183,0.494,0.213,-6.84,-13.07,2.88,1.08,-1.43,-1.15
2021-11-10 11:7:06.1620,1.229,0.462,0.244,-7.38,-12.64,2.68,0.92,-1.39,-0.84
2021-11-10 11:7:06.1730,1.261,0.446,0.295,-7.8,-12.21,2.42,0.84,-1.4,-0.53
2021-11-10 11:7:06.1820,1.282,0.435,0.336,-8.07,-11.95,1.99,0.85,-1.48,-0.22
2021-11-10 11:7:06.1930,1.289,0.424,0.366,-8.25,-11.8,1.51,0.87,-1.6,0.13
2021-11-10 11:7:06.2020,1.291,0.413,0.394,-8.32,-11.66,1.21,0.88,-1.65,0.51
2021-11-10 11:7:06.2120,1.284,0.397,0.413,-8.32,-11.56,0.89,0.8,-1.59,0.93
2021-11-10 11:7:06.2220,1.251,0.388,0.429,-8.34,-11.43,0.67,0.62,-1.41,1.37
2021-11-10 11:7:06.2320,1.206,0.388,0.446,-8.17,-11.36,0.48,0.36,-1.12,1.83
2021-11-10 11:7:06.2420,1.147,0.399,0.459,-7.88,-11.4,0.3,0.05,-0.78,2.27
2021-11-10 11:7:06.2520,1.068,0.41,0.466,-7.53,-11.59,0.11,-0.28,-0.49,2.69
2021-11-10 11:7:06.2620,0.976,0.434,0.466,-7.05,-11.82,-0.02,-0.6,-0.24,3.14
2021-11-10 11:7:06.2720,0.88,0.446,0.459,-6.44,-12.18,-0.13,-0.88,-0.04,3.58
2021-11-10 11:7:06.2810,0.78,0.45,0.459,-5.83,-12.55,-0.15,-1.13,0.15,4.02
2021-11-10 11:7:06.2910,0.684,0.467,0.462,-5.22,-12.75,-0.2,-1.32,0.31,4.41
2021-11-10 11:7:06.3010,0.581,0.49,0.459,-4.68,-13.06,-0.36,-1.42,0.4,4.75
2021-11-10 11:7:06.3120,0.474,0.524,0.447,-4.12,-13.42,-0.44,-1.43,0.33,5.05
2021-11-10 11:7:06.3220,0.363,0.556,0.43,-3.57,-13.87,-0.51,-1.39,0.11,5.29
2021-11-10 11:7:06.3320,0.253,0.596,0.425,-2.96,-14.32,-0.44,-1.32,-0.17,5.45
2021-11-10 11:7:06.3420,0.141,0.642,0.412,-2.37,-14.75,-0.48,-1.26,-0.43,5.56
2021-11-10 11:7:06.3520,0.018,0.691,0.401,-1.76,-15.26,-0.51,-1.25,-0.62,5.84
2021-11-10 11:7:06.3620,-0.113,0.735,0.393,-1.12,-15.76,-0.48,-1.25,-0.62,5.84
2021-11-10 11:7:06.3720,-0.234,0.768,0.387,-0.36,-16.22,-0.52,-1.38,-0.45,6.07
2021-11-10 11:7:06.3810,-0.347,0.81,0.379,0.3,-16.54,-0.59,-1.58,-0.11,6.35
2021-11-10 11:7:06.3910,-0.459,0.852,0.36,0.84,-16.85,-0.68,-1.81,0.21,6.67
2021-11-10 11:7:06.4010,-0.565,0.902,0.33,1.31,-17.15,-0.73,-2.0,0.37,6.99
2021-11-10 11:7:06.4110,-0.683,0.948,0.317,1.73,-17.45,-0.64,-2.08,0.37,7.24
2021-11-10 11:7:06.4210,-0.838,0.999,0.292,2.13,-17.71,-0.64,-2.07,0.21,7.45
2021-11-10 11:7:06.4310,-1.009,1.038,0.26,2.93,-17.89,-0.66,-2.07,0.0,7.58
2021-11-10 11:7:06.4410,-1.223,1.055,0.227,3.88,-18.03,-0.49,-2.12,-0.16,7.64
2021-11-10 11:7:06.4520,-1.431,1.042,0.17,5.27,-17.88,-0.36,-2.26,-0.24,7.66
2021-11-10 11:7:06.4620,-1.584,0.997,0.117,6.84,-17.46,-0.04,-2.61,-0.28,7.5
2021-11-10 11:7:06.4720,-1.695,0.929,0.06,8.06,-16.66,0.36,-2.61,-0.28,7.5
2021-11-10 11:7:06.4810,-1.77,0.865,0.004,8.8,-15.57,0.75,-2.65,-0.54,7.3
2021-11-10 11:7:06.4910,-1.876,0.836,-0.023,9.24,-14.39,1.24,-2.56,-1.13,7.02
2021-11-10 11:7:06.5020,-2.11,0.854,-0.021,9.7,-13.42,1.64,-2.38,-1.95,6.71
2021-11-10 11:7:06.5110,-2.459,0.89,-0.029,11.18,-12.93,1.78,-2.22,-2.82,6.46
2021-11-10 11:7:06.5220,-2.805,0.858,-0.017,14.04,-12.76,1.99,-2.21,-3.14,6.37
2021-11-10 11:7:06.5310,-3.048,0.7,-0.016,17.41,-12.32,2.13,-2.48,-2.54,6.4
2021-11-10 11:7:06.5410,-3.169,0.533,-0.044,20.04,-10.63,2.07,-3.02,-1.16,6.42
2021-11-10 11:7:06.5510,-3.174,0.416,-0.118,21.51,-8.39,2.17,-3.58,0.45,6.3
2021-11-10 11:7:06.5610,-3.106,0.344,-0.231,21.8,-6.51,2.5,-3.79,1.62,5.93
2021-11-10 11:7:06.5710,-3.022,0.228,-0.339,21.16,-5.28,3.27,-3.33,1.84,5.36
2021-11-10 11:7:06.5810,-2.932,0.101,-0.394,20.32,-3.87,4.23,-2.37,1.25,4.65
2021-11-10 11:7:06.5910,-2.835,-0.056,-0.443,19.38,-2.26,4.87,-1.39,0.28,3.93
2021-11-10 11:7:06.6020,-2.75,-0.198,-0.454,18.45,-0.5,5.38,-0.79,-0.64,3.31
2021-11-10 11:7:06.6120,-2.694,-0.279,-0.383,17.53,1.31,5.79,-0.58,-1.04,2.82
2021-11-10 11:7:06.6210,-2.635,-0.34,-0.315,16.91,2.57,5.46,-0.6,-0.92,2.49
2021-11-10 11:7:06.6310,-2.554,-0.394,-0.261,16.39,3.39,4.75,-0.69,-0.55,2.29
2021-11-10 11:7:06.6420,-2.462,-0.407,-0.213,15.68,4.21,4.24,-0.73,-0.11,2.12
2021-11-10 11:7:06.6510,-2.36,-0.42,-0.189,14.82,4.65,3.72,-0.7,0.22,1.93
2021-11-10 11:7:06.6610,-2.25,-0.434,-0.178,13.86,4.92,3.37,-0.62,0.36,1.7
2021-11-10 11:7:06.6710,-2.135,-0.444,-0.177,12.83,5.2,3.19,-0.53,0.36,1.44
2021-11-10 11:7:06.6810,-2.025,-0.446,-0.183,11.72,5.43,3.13,-0.45,0.27,1.16
2021-11-10 11:7:06.6900,-1.934,-0.431,-0.185,10.61,5.59,3.15,-0.4,0.16,0.89
2021-11-10 11:7:06.7010,-1.861,-0.411,-0.185,9.65,5.56,3.2,-0.35,0.06,0.63
2021-11-10 11:7:06.7100,-1.802,-0.383,-0.185,8.88,5.42,3.19,-0.32,0.04,0.39
2021-11-10 11:7:06.7200,-1.751,-0.347,-0.173,8.26,5.2,3.2,-0.32,0.11,0.15
2021-11-10 11:7:06.7310,-1.694,-0.313,-0.162,7.73,4.85,3.11,-0.34,0.24,-0.08
2021-11-10 11:7:06.7400,-1.63,-0.275,-0.155,7.2,4.49,2.95,-0.36,0.38,-0.29
2021-11-10 11:7:06.7510,-1.561,-0.239,-0.145,6.58,4.1,2.85,-0.35,0.51,-0.47
2021-11-10 11:7:06.7600,-1.49,-0.204,-0.13,5.91,3.66,2.7,-0.32,0.61,-0.6
2021-11-10 11:7:06.7700,-1.417,-0.165,-0.113,4.47,2.82,2.29,-0.24,0.63,-0.69
2021-11-10 11:7:06.7800,-1.352,-0.132,-0.103,4.47,2.82,2.29,-0.14,0.57,-0.75
2021-11-10 11:7:06.7900,-1.29,-0.105,-0.09,3.79,2.39,2.13,-0.06,0.45,-0.79
2021-11-10 11:7:06.8000,-1.232,-0.077,-0.076,2.57,1.67,1.82,0.06,0.24,-0.91
2021-11-10 11:7:06.8100,-1.177,-0.054,-0.063,2.57,1.67,1.82,0.06,0.24,-0.91
2021-11-10 11:7:06.8210,-1.126,-0.032,-0.053,2.01,1.34,1.66,0.08,0.16,-0.97
2021-11-10 11:7:06.8310,-1.076,-0.009,-0.041,1.49,1.04,1.54,0.09,0.12,-1.02
2021-11-10 11:7:06.8400,-1.035,0.015,-0.03,0.99,0.71,1.43,0.09,0.12,-1.04
2021-11-10 11:7:06.8510,-0.997,0.034,-0.024,0.54,0.38,1.29,0.08,0.16,-1.03
2021-11-10 11:7:06.8600,-0.963,0.047,-0.015,0.16,0.07,1.21,0.08,0.22,-0.99
2021-11-10 11:7:06.8710,-0.94,0.059,-0.0,-0.21,-0.17,1.1,0.1,0.39,-0.88
2021-11-10 11:7:06.8800,-0.92,0.064,0.012,-0.48,-0.38,0.94,0.1,0.39,-0.88
2021-11-10 11:7:06.8900,-0.899,0.065,0.018,-0.67,-0.54,0.76,0.11,0.49,-0.84
2021-11-10 11:7:06.9010,-0.887,0.069,0.018,-0.89,-0.63,0.62,0.08,0.57,-0.81
2021-11-10 11:7:06.9110,-0.871,0.071,0.023,-1.05,-0.73,0.55,0.04,0.63,-0.78
2021-11-10 11:7:06.9200,-0.853,0.068,0.027,-1.18,-0.84,0.46,-0.0,0.67,-0.75
2021-11-10 11:7:06.9300,-0.835,0.067,0.032,-1.36,-0.9,0.35,-0.04,0.65,-0.72
2021-11-10 11:7:06.9400,-0.817,0.06,0.036,-1.54,-0.95,0.25,-0.05,0.59,-0.67
2021-11-10 11:7:06.9500,-0.806,0.054,0.041,-1.72,-0.96,0.14,-0.06,0.48,-0.61
2021-11-10 11:7:06.9600,-0.798,0.053,0.049,-1.87,-0.94,0.07,-0.03,0.37,-0.53
2021-11-10 11:7:06.9700,-0.795,0.05,0.056,-1.94,-0.97,-0.04,0.03,0.24,-0.42
2021-11-10 11:7:06.9810,-0.802,0.045,0.064,-1.99,-0.98,-0.12,0.09,0.16,-0.32
2021-11-10 11:7:06.9900,-0.811,0.032,0.07,-1.96,-0.97,-0.21,0.14,0.13,-0.23
2021-11-10 11:7:07.0000,-0.825,0.017,0.078,-1.88,-0.89,-0.29,0.17,0.16,-0.17
2021-11-10 11:7:07.0110,-0.839,0.007,0.079,-1.76,-0.75,-0.38,0.16,0.2,-0.12
2021-11-10 11:7:07.0200,-0.855,0.003,0.078,-1.62,-0.64,-0.45,0.13,0.27,-0.08
2021-11-10 11:7:07.0300,-0.87,0.001,0.081,-1.47,-0.58,-0.46,0.08,0.36,-0.05
2021-11-10 11:7:07.0390,-0.887,0.004,0.075,-1.31,-0.56,-0.53,-0.02,0.52,0.0
2021-11-10 11:7:07.0500,-0.908,0.014,0.074,-1.16,-0.56,-0.56,-0.02,0.52,0.0
2021-11-10 11:7:07.0600,-0.921,0.017,0.072,-0.97,-0.64,-0.56,-0.02,0.58,0.01
2021-11-10 11:7:07.0700,-0.928,0.015,0.059,-0.79,-0.7,-0.63,0.01,0.58,0.02
2021-11-10 11:7:07.0800,-0.943,0.008,0.052,-0.73,-0.69,-0.58,0.05,0.54,0.04
2021-11-10 11:7:07.0900,-0.954,0.0,0.05,-0.6,-0.64,-0.53,0.07,0.47,0.05
2021-11-10 11:7:07.0990,-0.962,-0.009,0.042,-0.47,-0.55,-0.55,0.07,0.39,0.07
2021-11-10 11:7:07.1110,-0.972,-0.022,0.037,-0.4,-0.47,-0.52,0.04,0.33,0.08
2021-11-10 11:7:07.1200,-0.981,-0.03,0.036,-0.31,-0.34,-0.49,-0.03,0.27,0.08
2021-11-10 11:7:07.1300,-0.985,-0.035,0.033,-0.2,-0.23,-0.5,-0.03,0.27,0.08
2021-11-10 11:7:07.1400,-0.989,-0.039,0.029,-0.15,-0.16,-0.49,-0.06,0.25,0.07
2021-11-10 11:7:07.1500,-0.994,-0.04,0.026,-0.12,-0.11,-0.49,-0.06,0.22,0.07
2021-11-10 11:7:07.1600,-0.995,-0.036,0.019,-0.06,-0.08,-0.47,-0.03,0.16,0.09
2021-11-10 11:7:07.1690,-0.993,-0.035,0.011,-0.04,-0.09,-0.43,0.01,0.1,0.09
2021-11-10 11:7:07.1800,-0.991,-0.038,0.002,-0.05,-0.11,-0.36,0.06,0.05,0.09
2021-11-10 11:7:07.1900,-0.993,-0.037,-0.002,-0.07,-0.08,-0.27,0.08,0.01,0.09
2021-11-10 11:7:07.2000,-0.995,-0.039,-0.003,-0.08,-0.06,-0.21,0.08,-0.0,0.08
2021-11-10 11:7:07.2100,-0.995,-0.043,-0.007,-0.04,-0.06,-0.2,0.08,-0.0,0.08
2021-11-10 11:7:07.2200,-0.997,-0.045,-0.007,-0.04,-0.01,-0.17,0.06,0.01,0.06
2021-11-10 11:7:07.2300,-0.998,-0.045,-0.008,-0.04,0.02,-0.16,0.03,0.01,0.04
2021-11-10 11:7:07.2400,-0.998,-0.045,-0.006,-0.02,0.04,-0.15,-0.0,0.02,0.02
2021-11-10 11:7:07.2490,-0.996,-0.043,-0.004,-0.01,0.04,-0.15,0.01,0.02,0.01
2021-11-10 11:7:07.2600,-0.997,-0.038,-0.002,-0.02,0.03,-0.18,0.01,0.02,0.01
2021-11-10 11:7:07.2690,-0.996,-0.032,-0.002,-0.03,0.0,-0.2,0.04,0.01,0.01
2021-11-10 11:7:07.2790,-0.997,-0.03,-0.0,-0.02,-0.07,-0.21,0.07,0.01,0.02
2021-11-10 11:7:07.2900,-1.002,-0.029,-0.0,-0.03,-0.1,-0.22,0.1,0.0,0.03
2021-11-10 11:7:07.2990,-1.009,-0.027,0.001,0.0,-0.1,-0.22,0.11,0.01,0.05
2021-11-10 11:7:07.3090,-1.006,-0.032,0.0,0.08,-0.12,-0.24,0.1,0.02,0.06
2021-11-10 11:7:07.3200,-1.009,-0.039,-0.001,0.08,-0.1,-0.23,0.09,0.01,0.05
2021-11-10 11:7:07.3290,-1.013,-0.04,-0.001,0.08,-0.01,-0.22,0.08,-0.0,0.06
2021-11-10 11:7:07.3400,-1.013,-0.042,0.0,0.12,0.03,-0.21,0.07,-0.01,0.05
2021-11-10 11:7:07.3490,-1.008,-0.044,0.001,0.14,0.04,-0.22,0.05,-0.04,0.01
2021-11-10 11:7:07.3590,-1.006,-0.043,0.002,0.11,0.06,-0.22,0.05,-0.04,0.01
2021-11-10 11:7:07.3690,-1.006,-0.041,0.004,0.06,0.08,-0.23,0.05,-0.05,-0.01
2021-11-10 11:7:07.3790,-1.007,-0.037,0.008,0.06,0.05,-0.23,0.05,-0.06,-0.01
2021-11-10 11:7:07.3890,-1.005,-0.033,0.008,0.06,0.02,-0.26,0.05,-0.05,-0.0
2021-11-10 11:7:07.3990,-0.999,-0.034,0.007,0.07,-0.02,-0.27,0.04,-0.02,0.0
2021-11-10 11:7:07.4090,-0.996,-0.037,0.004,0.01,-0.03,-0.27,0.02,0.01,0.02
2021-11-10 11:7:07.4180,-1.0,-0.034,0.004,-0.03,0.0,-0.24,0.01,0.04,0.03
2021-11-10 11:7:07.4290,-0.999,-0.031,0.002,-0.02,0.0,-0.23,-0.01,0.06,0.04
2021-11-10 11:7:07.4390,-0.993,-0.033,-0.0,0.01,-0.03,-0.24,-0.04,0.07,0.03
2021-11-10 11:7:07.4490,-0.992,-0.033,-0.003,-0.04,-0.02,-0.21,-0.08,0.07,0.02
2021-11-10 11:7:07.4590,-0.994,-0.032,-0.007,-0.08,-0.02,-0.21,-0.12,0.05,0.01
2021-11-10 11:7:07.4700,-0.992,-0.029,-0.01,-0.06,-0.02,-0.17,-0.15,0.03,-0.0
2021-11-10 11:7:07.4790,-0.988,-0.026,-0.012,-0.06,-0.04,-0.14,-0.15,-0.0,-0.01
2021-11-10 11:7:07.4880,-0.986,-0.025,-0.016,-0.1,-0.08,-0.11,-0.14,-0.02,-0.02
2021-11-10 11:7:07.4990,-0.988,-0.023,-0.018,-0.13,-0.09,-0.07,-0.12,-0.02,-0.02
2021-11-10 11:7:07.5090,-0.988,-0.018,-0.02,-0.12,-0.11,-0.04,-0.09,-0.01,-0.01
2021-11-10 11:7:07.5190,-0.988,-0.014,-0.022,-0.12,-0.15,-0.03,-0.07,0.02,-0.0
2021-11-10 11:7:07.5290,-0.987,-0.017,-0.025,-0.11,-0.19,-0.01,-0.05,0.05,0.01
2021-11-10 11:7:07.5390,-0.985,-0.019,-0.028,-0.12,-0.19,0.0,-0.03,0.07,0.02
2021-11-10 11:7:07.5490,-0.988,-0.015,-0.029,-0.14,-0.15,0.03,-0.01,0.07,0.03
2021-11-10 11:7:07.5580,-0.993,-0.013,-0.028,-0.13,-0.16,0.05,0.02,0.06,0.03
2021-11-10 11:7:07.5690,-0.99,-0.016,-0.026,-0.08,-0.19,0.03,0.05,0.04,0.03
2021-11-10 11:7:07.5790,-0.985,-0.02,-0.022,-0.07,-0.18,0.03,0.06,0.02,0.02
2021-11-10 11:7:07.5890,-0.986,-0.022,-0.022,-0.13,-0.14,-0.03,0.06,-0.01,0.0
2021-11-10 11:7:07.5990,-0.985,-0.02,-0.017,-0.14,-0.11,-0.02,0.06,-0.02,0.01
2021-11-10 11:7:07.6080,-0.99,-0.016,-0.013,-0.15,-0.11,-0.05,0.05,-0.02,0.02
2021-11-10 11:7:07.6180,-0.991,-0.017,-0.013,-0.12,-0.15,-0.1,0.04,-0.01,0.04
2021-11-10 11:7:07.6280,-0.988,-0.02,-0.014,-0.07,-0.15,-0.11,0.03,0.02,0.05
2021-11-10 11:7:07.6390,-0.996,-0.02,-0.013,-0.11,-0.12,-0.1,0.02,0.05,0.06
2021-11-10 11:7:07.6480,-1.004,-0.016,-0.015,-0.08,-0.09,-0.12,-0.0,0.08,0.07
2021-11-10 11:7:07.6590,-1.006,-0.016,-0.018,0.02,-0.11,-0.12,-0.03,0.09,0.08
2021-11-10 11:7:07.6690,-1.006,-0.016,-0.02,0.06,-0.13,-0.1,-0.06,0.11,0.07
2021-11-10 11:7:07.6780,-1.008,-0.015,-0.02,0.06,-0.11,-0.09,-0.08,0.12,0.07
2021-11-10 11:7:07.6890,-1.01,-0.015,-0.024,0.07,-0.11,-0.1,-0.1,0.11,0.06
2021-11-10 11:7:07.6980,-1.008,-0.017,-0.026,0.1,-0.11,-0.08,-0.1,0.08,0.02
2021-11-10 11:7:07.7090,-1.007,-0.018,-0.024,0.08,-0.1,-0.06,-0.08,0.07,-0.01
2021-11-10 11:7:07.7180,-1.005,-0.02,-0.023,0.07,-0.07,-0.07,-0.08,0.07,-0.01
2021-11-10 11:7:07.7290,-1.002,-0.02,-0.023,0.06,-0.06,-0.09,-0.05,0.07,-0.03
2021-11-10 11:7:07.7390,-1.0,-0.018,-0.021,0.03,-0.06,-0.1,0.0,0.09,-0.04
2021-11-10 11:7:07.7490,-0.994,-0.014,-0.02,0.01,-0.07,-0.11,0.0,0.09,-0.04
2021-11-10 11:7:07.7590,-0.988,-0.01,-0.02,-0.03,-0.1,-0.15,0.01,0.12,-0.01
2021-11-10 11:7:07.7690,-0.984,-0.008,-0.018,-0.1,-0.14,-0.16,0.01,0.13,0.0
2021-11-10 11:7:07.7780,-0.98,-0.006,-0.019,-0.14,-0.17,-0.19,0.0,0.13,0.0
2021-11-10 11:7:07.7890,-0.976,-0.005,-0.021,-0.18,-0.19,-0.2,-0.01,0.13,0.02
2021-11-10 11:7:07.7970,-0.972,-0.005,-0.021,-0.21,-0.19,-0.19,-0.01,0.07,0.02
2021-11-10 11:7:07.8080,-0.968,-0.005,-0.022,-0.25,-0.2,-0.19,-0.01,0.07,0.02
2021-11-10 11:7:07.8170,-0.963,-0.006,-0.023,-0.29,-0.2,-0.19,0.01,0.02,0.02
2021-11-10 11:7:07.8280,-0.96,-0.009,-0.022,-0.34,-0.18,-0.17,0.03,-0.04,0.02
2021-11-10 11:7:07.8380,-0.96,-0.013,-0.02,-0.38,-0.16,-0.16,0.05,-0.07,0.04
2021-11-10 11:7:07.8490,-0.96,-0.014,-0.02,-0.39,-0.12,-0.18,0.06,-0.09,0.05
2021-11-10 11:7:07.8580,-0.959,-0.013,-0.019,-0.38,-0.09,-0.18,0.05,-0.07,0.06
2021-11-10 11:7:07.8680,-0.954,-0.015,-0.018,-0.39,-0.09,-0.18,-0.01,0.0,0.09
2021-11-10 11:7:07.8780,-0.954,-0.012,-0.022,-0.43,-0.06,-0.2,-0.01,0.0,0.09
2021-11-10 11:7:07.8880,-0.95,-0.007,-0.025,-0.45,-0.07,-0.17,-0.07,0.09,0.13
2021-11-10 11:7:07.8980,-0.947,-0.001,-0.031,-0.47,-0.1,-0.15,-0.07,0.09,0.13
2021-11-10 11:7:07.9080,-0.946,0.005,-0.038,-0.51,-0.13,-0.11,-0.11,0.12,0.15
2021-11-10 11:7:07.9180,-0.943,0.01,-0.044,-0.53,-0.18,-0.06,-0.13,0.14,0.17
2021-11-10 11:7:07.9280,-0.942,0.015,-0.05,-0.54,-0.22,-0.01,-0.15,0.15,0.19
2021-11-10 11:7:07.9380,-0.944,0.022,-0.055,-0.57,-0.24,0.04,-0.15,0.12,0.22
2021-11-10 11:7:07.9470,-0.947,0.024,-0.056,-0.55,-0.28,0.07,-0.15,0.12,0.22
2021-11-10 11:7:07.9580,-0.95,0.027,-0.058,-0.53,-0.3,0.1,-0.13,0.09,0.23
2021-11-10 11:7:07.9690,-0.949,0.031,-0.063,-0.49,-0.29,0.1,-0.1,0.06,0.24
2021-11-10 11:7:07.9780,-0.945,0.031,-0.066,-0.49,-0.31,0.14,-0.09,0.05,0.25
2021-11-10 11:7:07.9870,-0.942,0.032,-0.07,-0.52,-0.3,0.16,-0.08,0.06,0.26
2021-11-10 11:7:07.9980,-0.939,0.033,-0.073,-0.55,-0.27,0.2,-0.07,0.09,0.28
2021-11-10 11:7:08.0070,-0.937,0.035,-0.078,-0.59,-0.25,0.21,-0.08,0.13,0.31
2021-11-10 11:7:08.0180,-0.932,0.032,-0.078,-0.6,-0.24,0.25,-0.08,0.18,0.35
2021-11-10 11:7:08.0270,-0.928,0.023,-0.076,-0.64,-0.19,0.25,-0.09,0.24,0.41
2021-11-10 11:7:08.0370,-0.93,0.013,-0.075,-0.69,-0.07,0.2,-0.11,0.33,0.46
2021-11-10 11:7:08.0470,-0.938,0.006,-0.072,-0.68,0.08,0.14,-0.14,0.45,0.52
2021-11-10 11:7:08.0580,-0.951,0.002,-0.075,-0.63,0.21,0.07,-0.21,0.59,0.57
2021-11-10 11:7:08.0670,-0.957,-0.007,-0.084,-0.49,0.32,0.0,-0.31,0.72,0.63
2021-11-10 11:7:08.0780,-0.965,-0.014,-0.097,-0.4,0.46,0.0,-0.37,0.6,0.76
2021-11-10 11:7:08.0870,-0.995,-0.008,-0.109,-0.35,0.63,0.05,-0.37,0.6,0.76
2021-11-10 11:7:08.0980,-1.039,-0.02,-0.111,-0.14,0.69,0.15,-0.1,-0.08,0.9
2021-11-10 11:7:08.1080,-1.084,-0.062,-0.111,0.27,0.77,0.2,-0.1,-0.08,0.9
2021-11-10 11:7:08.1180,-1.151,-0.099,-0.109,0.71,1.21,0.23,0.04,-0.41,0.96
2021-11-10 11:7:08.1270,-1.229,-0.155,-0.114,1.27,1.7,0.27,0.09,-0.63,1.01
2021-11-10 11:7:08.1370,-1.315,-0.235,-0.131,2.03,2.22,0.34,-0.2,-0.75,1.05
2021-11-10 11:7:08.1470,-1.447,-0.285,-0.127,2.83,3.08,0.57,-0.2,-0.75,1.05
2021-11-10 11:7:08.1570,-1.664,-0.275,-0.106,3.88,3.85,0.7,-0.55,-0.53,0.87
2021-11-10 11:7:08.1680,-1.932,-0.279,-0.066,5.74,4.02,0.61,-0.55,-0.53,0.87
2021-11-10 11:7:08.1770,-2.218,-0.298,-0.037,8.2,4.02,0.32,-0.46,-0.36,0.7
2021-11-10 11:7:08.1870,-2.505,-0.35,-0.015,11.01,4.23,0.01,-0.15,-0.23,0.41
2021-11-10 11:7:08.1980,-2.735,-0.443,-0.013,13.84,4.58,-0.22,0.26,-0.16,-0.06
2021-11-10 11:7:08.2070,-2.86,-0.555,-0.051,16.38,5.33,-0.33,0.5,-0.15,-0.79
2021-11-10 11:7:08.2180,-2.928,-0.626,-0.099,17.97,6.25,-0.11,0.45,-0.17,-1.68
2021-11-10 11:7:08.2270,-3.009,-0.602,-0.111,18.73,6.98,0.42,0.16,-0.12,-2.48
2021-11-10 11:7:08.2380,-3.111,-0.51,-0.085,19.4,6.83,0.69,-0.11,0.05,-3.03
2021-11-10 11:7:08.2460,-3.171,-0.425,-0.057,20.38,5.8,0.54,-0.19,0.29,-3.4
2021-11-10 11:7:08.2570,-3.197,-0.378,-0.06,21.12,4.48,0.17,-0.1,0.48,-3.66
2021-11-10 11:7:08.2670,-3.187,-0.294,-0.079,21.52,3.59,0.03,0.05,0.61,-4.0
2021-11-10 11:7:08.2770,-3.163,-0.197,-0.118,21.56,2.51,0.1,0.15,0.69,-4.44
2021-11-10 11:7:08.2870,-3.11,-0.108,-0.15,21.42,1.08,0.36,0.19,0.76,-4.93
2021-11-10 11:7:08.2970,-3.041,0.009,-0.18,21.1,-0.29,0.63,0.21,0.79,-5.43
2021-11-10 11:7:08.3070,-2.984,0.136,-0.193,20.57,-1.87,0.87,0.25,0.82,-5.84
2021-11-10 11:7:08.3170,-2.904,0.264,-0.218,20.09,-3.68,0.98,0.34,0.75,-6.16
2021-11-10 11:7:08.3260,-2.808,0.384,-0.231,19.7,-5.53,1.13,0.46,0.55,-6.46
2021-11-10 11:7:08.3370,-2.736,0.503,-0.217,18.95,-7.33,1.32,0.64,0.31,-6.75
2021-11-10 11:7:08.3470,-2.645,0.623,-0.197,18.49,-9.11,1.29,0.84,0.07,-7.05
2021-11-10 11:7:08.3570,-2.516,0.706,-0.193,18.07,-10.92,1.14,0.99,-0.12,-7.35
2021-11-10 11:7:08.3660,-2.367,0.764,-0.206,17.35,-12.52,1.1,1.06,-0.31,-7.62
2021-11-10 11:7:08.3780,-2.231,0.86,-0.2,16.4,-13.71,1.29,1.06,-0.47,-7.86
2021-11-10 11:7:08.3880,-2.108,0.973,-0.175,15.52,-15.05,1.45,1.03,-0.55,-8.05
2021-11-10 11:7:08.3970,-1.975,1.071,-0.16,14.87,-16.69,1.34,1.0,-0.54,-8.19
2021-11-10 11:7:08.4070,-1.815,1.162,-0.154,14.27,-18.2,1.25,0.93,-0.5,-8.31
2021-11-10 11:7:08.4170,-1.639,1.234,-0.155,13.5,-19.57,1.25,0.82,-0.45,-8.4
2021-11-10 11:7:08.4270,-1.445,1.271,-0.15,12.53,-20.74,1.34,0.7,-0.39,-8.42
2021-11-10 11:7:08.4360,-1.231,1.274,-0.134,11.48,-21.58,1.39,0.62,-0.31,-8.39
2021-11-10 11:7:08.4470,-1.031,1.27,-0.115,10.18,-21.94,1.34,0.56,-0.06,-8.12
2021-11-10 11:7:08.4560,-0.821,1.258,-0.105,8.95,-22.1,1.19,0.56,-0.06,-8.12
2021-11-10 11:7:08.4680,-0.625,1.238,-0.089,7.71,-22.15,1.12,0.42,0.34,-7.61
